event_id,timestamp,gateway_id,session_id,attack_id,transaction_id,source_ip,destination_port,protocol,amount,currency,payment_method,gateway_status,is_suspicious
PAY001041,2026-09-14 12:55:45,GW01,SES08712,BENIGN,TXN396430,10.221.53.131,443,TCPS,320.35,NAD,eft,approved,0
PAY000576,2026-09-14 14:04:03,GW01,SES03479,BENIGN,TXN350722,172.20.47.83,443,TCPS,776.33,NAD,eft,approved,0
PAY000745,2026-09-14 15:49:28,GW01,SES06830,BENIGN,TXN553221,172.19.180.26,443,TCPS,26.06,NAD,card,approved,0
PAY000521,2026-09-14 16:21:51,GW01,SES04125,BENIGN,TXN101386,192.168.200.211,443,TCPS,481.18,NAD,card,approved,0
PAY000214,2026-09-14 17:24:47,GW01,SES08131,BENIGN,TXN955328,192.168.0.188,443,TCPS,622.34,NAD,card,approved,0
PAY000586,2026-09-14 18:09:04,GW01,SES00880,BENIGN,TXN544192,10.1.162.158,443,TCPS,102.67,NAD,card,approved,0
PAY000650,2026-09-14 18:34:53,GW01,SES04343,BENIGN,TXN625151,192.168.178.163,443,TCPS,195.06,NAD,card,approved,0
PAY000046,2026-09-14 20:15:14,GW01,SES00326,BENIGN,TXN865347,10.117.104.233,443,TCPS,564.5,NAD,card,approved,0
PAY001198,2026-09-14 20:35:37,GW01,SES02569,BENIGN,TXN674626,192.168.123.50,443,TCPS,233.84,NAD,eft,approved,0
PAY001190,2026-09-14 21:54:07,GW01,SES05749,BENIGN,TXN557028,10.150.92.157,443,TCPS,46.3,NAD,eft,approved,0
PAY001159,2026-09-14 22:36:59,GW01,SES05460,BENIGN,TXN379551,192.168.216.201,443,TCPS,512.71,NAD,card,approved,0
PAY000607,2026-09-14 22:43:25,GW01,SES08479,BENIGN,TXN899008,10.209.195.228,443,TCPS,756.16,NAD,eft,approved,0
PAY000737,2026-09-14 23:18:04,GW01,SES08893,BENIGN,TXN520846,192.168.17.134,443,TCPS,114.99,NAD,eft,approved,0
PAY000218,2026-09-14 23:49:16,GW01,SES08986,BENIGN,TXN319562,10.223.207.46,443,TCPS,224.86,NAD,card,approved,0
PAY001067,2026-09-15 00:18:43,GW01,SES07194,BENIGN,TXN401049,192.168.118.150,443,TCPS,294.21,NAD,eft,approved,0
PAY000746,2026-09-15 01:07:24,GW01,SES06283,BENIGN,TXN772794,10.253.161.197,443,TCPS,684.06,NAD,card,approved,0
PAY000656,2026-09-15 01:22:06,GW01,SES06660,BENIGN,TXN159655,10.52.128.197,443,TCPS,245.13,NAD,eft,approved,0
PAY001187,2026-09-15 01:47:03,GW01,SES06293,BENIGN,TXN739309,10.202.66.76,443,TCPS,75.2,NAD,card,approved,0
PAY000467,2026-09-15 02:20:14,GW01,SES00667,BENIGN,TXN603945,192.168.24.31,443,TCPS,379.06,NAD,card,approved,0
PAY000089,2026-09-15 02:34:55,GW01,SES02664,BENIGN,TXN328303,172.27.232.76,443,TCPS,328.91,NAD,card,approved,0
PAY000161,2026-09-15 04:08:04,GW01,SES04867,BENIGN,TXN849128,192.168.2.74,443,TCPS,738.63,NAD,eft,approved,0
PAY000518,2026-09-15 04:33:14,GW01,SES03449,BENIGN,TXN773937,172.31.14.123,443,TCPS,97.6,NAD,eft,approved,0
PAY000337,2026-09-15 04:46:08,GW01,SES04879,BENIGN,TXN608223,192.168.240.189,443,TCPS,415.8,NAD,eft,approved,0
PAY000369,2026-09-15 05:41:46,GW01,SES05167,BENIGN,TXN351939,192.168.169.6,443,TCPS,63.2,NAD,eft,approved,0
PAY000395,2026-09-15 06:03:55,GW01,SES02812,BENIGN,TXN672890,172.18.117.153,443,TCPS,425.85,NAD,card,approved,0
PAY000279,2026-09-15 07:08:54,GW01,SES02236,BENIGN,TXN680918,192.168.45.78,443,TCPS,508.02,NAD,eft,approved,0
PAY001174,2026-09-15 07:10:48,GW01,SES06085,BENIGN,TXN999229,10.15.153.170,443,TCPS,530.47,NAD,card,approved,0
PAY000570,2026-09-15 07:27:01,GW01,SES00786,BENIGN,TXN469667,192.168.233.41,443,TCPS,584.37,NAD,card,approved,0
PAY000334,2026-09-15 08:08:00,GW01,SES05408,BENIGN,TXN937913,10.150.176.55,443,TCPS,535.07,NAD,eft,approved,0
PAY001050,2026-09-15 10:28:20,GW01,SES08781,BENIGN,TXN939793,10.222.234.181,443,TCPS,258.54,NAD,card,approved,0
PAY000322,2026-09-15 12:02:38,GW01,SES00388,BENIGN,TXN469201,10.116.251.144,443,TCPS,26.95,NAD,card,approved,0
PAY000544,2026-09-15 12:32:50,GW01,SES07283,BENIGN,TXN130155,172.17.226.15,443,TCPS,767.13,NAD,eft,approved,0
PAY000389,2026-09-15 13:34:09,GW01,SES05217,BENIGN,TXN167719,172.21.231.216,443,TCPS,458.52,NAD,card,approved,0
PAY000604,2026-09-15 14:04:48,GW01,SES04087,BENIGN,TXN149119,192.168.180.253,443,TCPS,504.98,NAD,eft,approved,0
PAY001071,2026-09-15 15:05:22,GW01,SES00401,BENIGN,TXN133016,192.168.228.10,443,TCPS,429.14,NAD,card,approved,0
PAY000186,2026-09-15 15:48:12,GW01,SES08872,BENIGN,TXN981824,10.130.167.93,443,TCPS,588.05,NAD,card,approved,0
PAY000830,2026-09-15 15:50:01,GW01,SES04899,BENIGN,TXN300918,192.168.16.0,443,TCPS,291.47,NAD,eft,approved,0
PAY000755,2026-09-15 16:27:34,GW01,SES06790,BENIGN,TXN987268,172.30.39.223,443,TCPS,503.48,NAD,card,approved,0
PAY000095,2026-09-15 17:35:04,GW01,SES06942,BENIGN,TXN485091,10.190.112.22,443,TCPS,347.5,NAD,eft,approved,0
PAY000353,2026-09-15 18:28:32,GW01,SES04852,BENIGN,TXN330810,10.11.71.70,443,TCPS,155.39,NAD,eft,approved,0
PAY000448,2026-09-15 18:45:04,GW01,SES02006,BENIGN,TXN936070,10.13.5.158,443,TCPS,475.45,NAD,card,approved,0
PAY000670,2026-09-15 19:06:19,GW01,SES04845,BENIGN,TXN151385,172.20.180.194,443,TCPS,567.82,NAD,eft,approved,0
PAY000346,2026-09-15 19:58:03,GW01,SES09625,BENIGN,TXN647599,172.17.11.12,443,TCPS,37.31,NAD,eft,approved,0
PAY000188,2026-09-15 20:03:50,GW01,SES00788,BENIGN,TXN807561,172.27.105.19,443,TCPS,80.85,NAD,eft,approved,0
PAY001089,2026-09-15 23:07:24,GW01,SES05409,BENIGN,TXN987734,172.25.172.206,443,TCPS,526.53,NAD,card,approved,0
PAY000078,2026-09-16 00:19:49,GW01,SES08020,BENIGN,TXN993146,192.168.253.237,443,TCPS,735.7,NAD,card,approved,0
PAY000384,2026-09-16 01:09:17,GW01,SES05299,BENIGN,TXN941838,10.112.198.134,443,TCPS,104.02,NAD,eft,approved,0
PAY000761,2026-09-16 01:35:55,GW01,SES06937,BENIGN,TXN865137,192.168.102.121,443,TCPS,632.06,NAD,eft,approved,0
PAY000254,2026-09-16 02:33:02,GW01,SES01496,BENIGN,TXN463861,10.32.144.205,443,TCPS,95.08,NAD,eft,approved,0
PAY000589,2026-09-16 03:16:27,GW01,SES08850,BENIGN,TXN427843,172.21.116.42,443,TCPS,413.9,NAD,eft,approved,0
PAY000197,2026-09-16 03:20:52,GW01,SES05677,BENIGN,TXN674309,172.17.67.64,443,TCPS,504.53,NAD,card,approved,0
PAY000220,2026-09-16 03:26:54,GW01,SES09680,BENIGN,TXN430996,192.168.146.208,443,TCPS,112.4,NAD,card,approved,0
PAY000080,2026-09-16 04:48:39,GW01,SES06733,BENIGN,TXN678656,192.168.123.7,443,TCPS,121.21,NAD,eft,approved,0
PAY001034,2026-09-16 05:36:40,GW01,SES00922,BENIGN,TXN402892,10.6.54.142,443,TCPS,741.38,NAD,card,approved,0
PAY000125,2026-09-16 06:10:04,GW01,SES00286,BENIGN,TXN592562,192.168.228.43,443,TCPS,778.3,NAD,card,approved,0
PAY000128,2026-09-16 06:49:16,GW01,SES05512,BENIGN,TXN247872,10.243.99.91,443,TCPS,738.12,NAD,eft,approved,0
PAY001179,2026-09-16 07:41:57,GW01,SES07583,BENIGN,TXN529863,10.143.126.234,443,TCPS,158.36,NAD,card,approved,0
PAY000019,2026-09-16 08:21:07,GW01,SES02942,BENIGN,TXN351075,172.21.80.76,443,TCPS,220.92,NAD,card,approved,0
PAY001037,2026-09-16 08:28:54,GW01,SES03308,BENIGN,TXN453171,192.168.165.35,443,TCPS,764.15,NAD,card,approved,0
PAY001029,2026-09-16 08:39:56,GW01,SES02862,BENIGN,TXN592453,192.168.106.173,443,TCPS,170.15,NAD,card,approved,0
PAY001155,2026-09-16 08:55:00,GW01,SES04547,BENIGN,TXN926161,10.249.193.247,443,TCPS,493.94,NAD,card,approved,0
PAY000630,2026-09-16 09:55:31,GW01,SES04273,BENIGN,TXN561310,172.21.25.235,443,TCPS,598.17,NAD,card,approved,0
PAY000375,2026-09-16 10:00:33,GW01,SES05619,BENIGN,TXN317461,10.15.171.106,443,TCPS,200.39,NAD,eft,approved,0
PAY000145,2026-09-16 11:03:19,GW01,SES08277,BENIGN,TXN900130,10.255.199.126,443,TCPS,211.65,NAD,eft,approved,0
PAY000641,2026-09-16 11:03:37,GW01,SES00415,BENIGN,TXN985912,192.168.68.169,443,TCPS,687.9,NAD,eft,approved,0
PAY000348,2026-09-16 12:13:25,GW01,SES04482,BENIGN,TXN394689,10.27.222.106,443,TCPS,330.86,NAD,card,approved,0
PAY000207,2026-09-16 12:23:07,GW01,SES08755,BENIGN,TXN860077,172.29.63.124,443,TCPS,142.55,NAD,card,approved,0
PAY000592,2026-09-16 12:37:54,GW01,SES06175,BENIGN,TXN333855,192.168.181.86,443,TCPS,663.17,NAD,card,approved,0
PAY000706,2026-09-16 12:45:36,GW01,SES05330,BENIGN,TXN698862,192.168.49.163,443,TCPS,237.73,NAD,card,approved,0
PAY000427,2026-09-16 13:31:11,GW01,SES04590,BENIGN,TXN349435,192.168.246.255,443,TCPS,22.35,NAD,card,approved,0
PAY000103,2026-09-16 14:14:10,GW01,SES04156,BENIGN,TXN322282,10.7.53.178,443,TCPS,133.52,NAD,card,approved,0
PAY001013,2026-09-16 14:42:01,GW01,SES05327,BENIGN,TXN972821,172.18.1.82,443,TCPS,128.07,NAD,card,approved,0
PAY000486,2026-09-16 16:27:10,GW01,SES09378,BENIGN,TXN621840,10.195.223.115,443,TCPS,365.96,NAD,card,approved,0
PAY000460,2026-09-16 16:57:11,GW01,SES09838,BENIGN,TXN806727,192.168.99.108,443,TCPS,27.93,NAD,card,approved,0
PAY001022,2026-09-16 17:42:34,GW01,SES06033,BENIGN,TXN692354,10.96.21.179,443,TCPS,259.32,NAD,card,approved,0
PAY000779,2026-09-16 18:44:50,GW01,SES03241,BENIGN,TXN258511,192.168.35.242,443,TCPS,121.55,NAD,card,approved,0
PAY000217,2026-09-16 19:39:03,GW01,SES07889,BENIGN,TXN886871,10.42.225.78,443,TCPS,621.98,NAD,card,approved,0
PAY000257,2026-09-16 19:54:01,GW01,SES05885,BENIGN,TXN340354,172.30.58.237,443,TCPS,477.89,NAD,card,approved,0
PAY000349,2026-09-16 20:03:21,GW01,SES07289,BENIGN,TXN394792,10.241.153.150,443,TCPS,481.65,NAD,eft,approved,0
PAY000859,2026-09-16 20:18:05,GW01,SES02346,BENIGN,TXN498821,192.168.2.214,443,TCPS,650.72,NAD,eft,approved,0
PAY000715,2026-09-16 22:06:31,GW01,SES03403,BENIGN,TXN475056,10.31.244.13,443,TCPS,763.03,NAD,eft,approved,0
PAY000079,2026-09-16 22:35:12,GW01,SES00090,BENIGN,TXN177559,10.156.104.54,443,TCPS,52.98,NAD,eft,approved,0
PAY000987,2026-09-16 22:44:49,GW01,SES00534,BENIGN,TXN922935,10.245.230.170,443,TCPS,215.15,NAD,card,approved,0
PAY000538,2026-09-16 22:54:32,GW01,SES05908,BENIGN,TXN529907,172.22.111.51,443,TCPS,552.51,NAD,card,approved,0
PAY000983,2026-09-16 23:14:19,GW01,SES05414,BENIGN,TXN638225,10.86.178.86,443,TCPS,648.96,NAD,card,approved,0
PAY001087,2026-09-16 23:36:20,GW01,SES02031,BENIGN,TXN515901,10.37.75.164,443,TCPS,213.71,NAD,eft,approved,0
PAY000998,2026-09-17 00:24:53,GW01,SES05269,BENIGN,TXN395414,172.29.126.67,443,TCPS,386.63,NAD,card,approved,0
PAY000200,2026-09-17 01:15:26,GW01,SES00854,BENIGN,TXN598999,10.202.77.182,443,TCPS,797.15,NAD,card,approved,0
PAY000172,2026-09-17 01:25:56,GW01,SES06513,BENIGN,TXN458934,10.63.150.1,443,TCPS,707.41,NAD,card,approved,0
PAY001133,2026-09-17 01:29:11,GW01,SES08253,BENIGN,TXN406269,192.168.5.229,443,TCPS,787.62,NAD,card,approved,0
PAY000583,2026-09-17 02:14:39,GW01,SES07413,BENIGN,TXN380077,10.186.236.192,443,TCPS,447.07,NAD,card,approved,0
PAY000704,2026-09-17 03:20:20,GW01,SES05648,BENIGN,TXN661269,192.168.206.145,443,TCPS,596.27,NAD,card,approved,0
PAY001011,2026-09-17 03:21:05,GW01,SES03785,BENIGN,TXN199628,192.168.242.5,443,TCPS,392.3,NAD,eft,approved,0
PAY000710,2026-09-17 04:01:12,GW01,SES01264,BENIGN,TXN582930,192.168.130.23,443,TCPS,297.0,NAD,card,approved,0
PAY000147,2026-09-17 04:08:35,GW01,SES04216,BENIGN,TXN703060,172.31.0.142,443,TCPS,457.8,NAD,eft,approved,0
PAY000904,2026-09-17 06:06:19,GW01,SES06697,BENIGN,TXN818104,10.71.204.77,443,TCPS,203.44,NAD,card,approved,0
PAY000611,2026-09-17 06:11:43,GW01,SES04192,BENIGN,TXN442787,192.168.30.239,443,TCPS,611.68,NAD,card,approved,0
PAY000368,2026-09-17 06:59:24,GW01,SES02267,BENIGN,TXN323342,10.225.128.177,443,TCPS,133.12,NAD,eft,approved,0
PAY000692,2026-09-17 08:19:26,GW01,SES01733,BENIGN,TXN192333,172.21.163.20,443,TCPS,357.58,NAD,eft,approved,0
PAY000890,2026-09-17 08:23:08,GW01,SES06270,BENIGN,TXN286598,172.31.41.138,443,TCPS,126.9,NAD,card,approved,0
PAY000698,2026-09-17 08:30:49,GW01,SES02635,BENIGN,TXN116297,172.19.52.100,443,TCPS,221.61,NAD,card,approved,0
PAY001173,2026-09-17 08:31:23,GW01,SES06113,BENIGN,TXN139360,192.168.8.184,443,TCPS,515.18,NAD,eft,approved,0
PAY000813,2026-09-17 09:05:58,GW01,SES07810,BENIGN,TXN895607,172.19.61.174,443,TCPS,302.4,NAD,eft,approved,0
PAY000312,2026-09-17 09:10:59,GW01,SES04289,BENIGN,TXN989811,172.31.138.211,443,TCPS,282.88,NAD,card,approved,0
PAY000918,2026-09-17 11:01:53,GW01,SES06999,BENIGN,TXN183130,172.19.10.186,443,TCPS,102.2,NAD,card,approved,0
PAY000127,2026-09-17 11:14:55,GW01,SES04171,BENIGN,TXN421976,172.20.142.15,443,TCPS,421.16,NAD,card,approved,0
PAY000785,2026-09-17 11:26:01,GW01,SES05294,BENIGN,TXN392645,172.23.7.145,443,TCPS,706.3,NAD,eft,approved,0
PAY000824,2026-09-17 12:09:19,GW01,SES04258,BENIGN,TXN911983,10.228.74.13,443,TCPS,381.15,NAD,card,approved,0
PAY000418,2026-09-17 12:17:29,GW01,SES01994,BENIGN,TXN923653,172.28.231.216,443,TCPS,773.15,NAD,eft,approved,0
PAY000953,2026-09-17 12:57:32,GW01,SES04828,BENIGN,TXN486656,172.18.197.7,443,TCPS,187.27,NAD,eft,approved,0
PAY000027,2026-09-17 13:02:02,GW01,SES07253,BENIGN,TXN790928,192.168.172.101,443,TCPS,689.57,NAD,eft,approved,0
PAY000643,2026-09-17 13:15:17,GW01,SES06081,BENIGN,TXN691918,10.114.149.71,443,TCPS,509.23,NAD,eft,approved,0
PAY000474,2026-09-17 13:28:33,GW01,SES09430,BENIGN,TXN244083,10.148.146.39,443,TCPS,373.39,NAD,eft,approved,0
PAY000569,2026-09-17 14:06:00,GW01,SES09790,BENIGN,TXN606672,10.249.239.99,443,TCPS,755.27,NAD,card,approved,0
PAY000148,2026-09-17 14:28:55,GW01,SES02327,BENIGN,TXN874187,10.206.30.50,443,TCPS,428.58,NAD,eft,approved,0
PAY000058,2026-09-17 14:43:37,GW01,SES01075,BENIGN,TXN456023,172.20.125.225,443,TCPS,365.75,NAD,card,approved,0
PAY000029,2026-09-17 14:47:59,GW01,SES02667,BENIGN,TXN651757,192.168.37.110,443,TCPS,291.44,NAD,card,approved,0
PAY000028,2026-09-17 14:54:53,GW01,SES06085,BENIGN,TXN130864,192.168.116.201,443,TCPS,796.25,NAD,eft,approved,0
PAY000181,2026-09-17 15:33:31,GW01,SES03418,BENIGN,TXN923411,172.31.125.110,443,TCPS,619.45,NAD,card,approved,0
PAY000060,2026-09-17 16:00:29,GW01,SES09576,BENIGN,TXN513255,10.196.66.225,443,TCPS,444.68,NAD,card,approved,0
PAY000553,2026-09-17 16:42:15,GW01,SES01944,BENIGN,TXN892924,172.20.176.221,443,TCPS,152.42,NAD,eft,approved,0
PAY000850,2026-09-17 17:01:43,GW01,SES09398,BENIGN,TXN799811,192.168.97.13,443,TCPS,155.22,NAD,eft,approved,0
PAY000175,2026-09-17 19:01:44,GW01,SES04759,BENIGN,TXN516386,192.168.243.150,443,TCPS,336.98,NAD,card,approved,0
PAY000930,2026-09-17 21:04:28,GW01,SES07753,BENIGN,TXN577994,192.168.121.59,443,TCPS,717.53,NAD,eft,approved,0
PAY000775,2026-09-17 21:11:16,GW01,SES08370,BENIGN,TXN994272,172.29.130.240,443,TCPS,536.76,NAD,card,approved,0
PAY000313,2026-09-17 21:41:40,GW01,SES05129,BENIGN,TXN228391,10.89.133.139,443,TCPS,451.23,NAD,eft,approved,0
PAY000788,2026-09-17 22:27:16,GW01,SES06851,BENIGN,TXN393153,172.21.174.128,443,TCPS,222.68,NAD,eft,approved,0
PAY000674,2026-09-17 23:29:09,GW01,SES08843,BENIGN,TXN961573,172.17.191.139,443,TCPS,606.18,NAD,eft,approved,0
PAY000965,2026-09-17 23:42:50,GW01,SES09394,BENIGN,TXN101621,192.168.181.8,443,TCPS,379.75,NAD,eft,approved,0
PAY000230,2026-09-17 23:49:00,GW01,SES00618,BENIGN,TXN564992,172.24.217.77,443,TCPS,89.45,NAD,eft,approved,0
PAY000090,2026-09-17 23:57:20,GW01,SES09407,BENIGN,TXN924953,192.168.24.113,443,TCPS,63.0,NAD,eft,approved,0
PAY000306,2026-09-18 03:05:17,GW01,SES05813,BENIGN,TXN300470,192.168.252.104,443,TCPS,327.86,NAD,card,approved,0
PAY000645,2026-09-18 03:13:49,GW01,SES09682,BENIGN,TXN136532,172.17.166.222,443,TCPS,731.08,NAD,eft,approved,0
PAY000420,2026-09-18 03:32:59,GW01,SES06949,BENIGN,TXN151061,10.209.218.139,443,TCPS,346.38,NAD,card,approved,0
PAY000566,2026-09-18 04:08:00,GW01,SES05933,BENIGN,TXN634587,10.67.34.121,443,TCPS,167.34,NAD,card,approved,0
PAY000772,2026-09-18 04:52:30,GW01,SES03570,BENIGN,TXN476591,192.168.202.52,443,TCPS,73.61,NAD,eft,approved,0
PAY000324,2026-09-18 05:49:44,GW01,SES09251,BENIGN,TXN496953,172.24.44.65,443,TCPS,80.33,NAD,card,approved,0
PAY001136,2026-09-18 06:15:22,GW01,SES01257,BENIGN,TXN506676,10.208.241.113,443,TCPS,299.27,NAD,eft,approved,0
PAY001189,2026-09-18 06:21:01,GW01,SES01377,BENIGN,TXN826470,172.25.252.134,443,TCPS,428.49,NAD,eft,approved,0
PAY000393,2026-09-18 07:00:42,GW01,SES05576,BENIGN,TXN962348,10.146.17.24,443,TCPS,425.98,NAD,card,approved,0
PAY000363,2026-09-18 07:19:07,GW01,SES00456,BENIGN,TXN285452,172.18.226.215,443,TCPS,134.14,NAD,eft,approved,0
PAY000001,2026-09-18 10:48:13,GW01,SES03296,BENIGN,TXN836757,192.168.74.232,443,TCPS,689.74,NAD,card,approved,0
PAY000443,2026-09-18 11:01:42,GW01,SES04131,BENIGN,TXN238856,192.168.96.30,443,TCPS,57.82,NAD,eft,approved,0
PAY000693,2026-09-18 11:14:16,GW01,SES08246,BENIGN,TXN381915,10.151.97.179,443,TCPS,534.07,NAD,eft,approved,0
PAY000682,2026-09-18 11:14:30,GW01,SES05658,BENIGN,TXN988554,10.119.3.246,443,TCPS,257.98,NAD,eft,approved,0
PAY000860,2026-09-18 11:38:42,GW01,SES04129,BENIGN,TXN357766,192.168.188.178,443,TCPS,318.88,NAD,card,approved,0
PAY000383,2026-09-18 12:07:13,GW01,SES03470,BENIGN,TXN612847,10.156.75.203,443,TCPS,776.79,NAD,eft,approved,0
PAY000599,2026-09-18 12:30:25,GW01,SES03759,BENIGN,TXN301643,192.168.16.44,443,TCPS,482.51,NAD,card,approved,0
PAY000980,2026-09-18 13:04:16,GW01,SES03290,BENIGN,TXN732830,192.168.224.32,443,TCPS,709.65,NAD,card,approved,0
PAY000083,2026-09-18 13:54:06,GW01,SES06230,BENIGN,TXN585083,172.20.141.167,443,TCPS,95.47,NAD,eft,approved,0
PAY000221,2026-09-18 14:02:08,GW01,SES05830,BENIGN,TXN328752,172.21.210.132,443,TCPS,375.45,NAD,eft,approved,0
PAY001080,2026-09-18 17:29:02,GW01,SES06585,BENIGN,TXN430166,172.19.44.69,443,TCPS,643.23,NAD,eft,approved,0
PAY000676,2026-09-18 17:32:30,GW01,SES04984,BENIGN,TXN945248,172.31.13.91,443,TCPS,229.53,NAD,card,approved,0
PAY000173,2026-09-18 17:48:16,GW01,SES05138,BENIGN,TXN922167,192.168.21.56,443,TCPS,545.64,NAD,card,approved,0
PAY000739,2026-09-18 17:50:57,GW01,SES05940,BENIGN,TXN350360,172.24.225.214,443,TCPS,716.28,NAD,eft,approved,0
PAY001006,2026-09-18 17:54:16,GW01,SES04498,BENIGN,TXN279731,10.155.251.83,443,TCPS,679.01,NAD,card,approved,0
PAY000558,2026-09-18 18:02:44,GW01,SES08944,BENIGN,TXN669160,192.168.195.138,443,TCPS,218.08,NAD,eft,approved,0
PAY001108,2026-09-18 18:16:33,GW01,SES08312,BENIGN,TXN550230,172.20.191.255,443,TCPS,763.01,NAD,card,approved,0
PAY000579,2026-09-18 18:58:00,GW01,SES04126,BENIGN,TXN943277,10.104.13.198,443,TCPS,286.79,NAD,card,approved,0
PAY000735,2026-09-18 19:22:51,GW01,SES07237,BENIGN,TXN446324,192.168.97.22,443,TCPS,404.64,NAD,eft,approved,0
PAY000047,2026-09-18 21:32:50,GW01,SES02351,BENIGN,TXN115992,172.31.153.36,443,TCPS,276.78,NAD,card,approved,0
PAY000138,2026-09-18 21:35:34,GW01,SES04291,BENIGN,TXN830762,172.31.25.34,443,TCPS,679.11,NAD,card,approved,0
PAY000240,2026-09-18 21:49:26,GW01,SES08941,BENIGN,TXN137908,192.168.98.141,443,TCPS,319.8,NAD,eft,approved,0
PAY000688,2026-09-18 22:39:29,GW01,SES05217,BENIGN,TXN123449,192.168.111.50,443,TCPS,433.3,NAD,eft,approved,0
PAY001110,2026-09-18 22:40:05,GW01,SES07667,BENIGN,TXN890125,192.168.252.211,443,TCPS,265.43,NAD,eft,approved,0
PAY000662,2026-09-18 22:54:59,GW01,SES02977,BENIGN,TXN235730,192.168.215.159,443,TCPS,747.58,NAD,eft,approved,0
PAY000272,2026-09-18 23:33:24,GW01,SES04674,BENIGN,TXN655385,10.82.239.196,443,TCPS,59.67,NAD,eft,approved,0
PAY001008,2026-09-18 23:47:50,GW01,SES01803,BENIGN,TXN792702,192.168.240.228,443,TCPS,540.65,NAD,card,approved,0
PAY000396,2026-09-19 00:52:03,GW01,SES08556,BENIGN,TXN654373,192.168.44.97,443,TCPS,745.94,NAD,card,approved,0
PAY000286,2026-09-19 00:55:51,GW01,SES05199,BENIGN,TXN650799,10.232.178.106,443,TCPS,144.48,NAD,card,approved,0
PAY000437,2026-09-19 01:22:57,GW01,SES04906,BENIGN,TXN885500,192.168.6.24,443,TCPS,742.42,NAD,card,approved,0
PAY000045,2026-09-19 03:10:11,GW01,SES07724,BENIGN,TXN268571,172.18.88.84,443,TCPS,711.06,NAD,card,approved,0
PAY009002,2026-09-19 03:27:03,GW01,SES_ATTACK_001,001,TXN966335,9.138.45.125,443,TCPS,369.04,NAD,card,flagged,1
PAY000391,2026-09-19 05:00:30,GW01,SES07780,BENIGN,TXN376919,10.203.127.18,443,TCPS,116.82,NAD,card,approved,0
PAY000550,2026-09-19 05:22:47,GW01,SES07703,BENIGN,TXN481667,10.57.62.191,443,TCPS,770.93,NAD,card,approved,0
PAY000977,2026-09-19 05:36:17,GW01,SES02713,BENIGN,TXN866258,10.7.135.209,443,TCPS,39.3,NAD,eft,approved,0
PAY000525,2026-09-19 07:09:02,GW01,SES05116,BENIGN,TXN130304,10.184.179.123,443,TCPS,663.67,NAD,card,approved,0
PAY000261,2026-09-19 07:30:43,GW01,SES06208,BENIGN,TXN703686,192.168.137.75,443,TCPS,31.88,NAD,eft,approved,0
PAY000721,2026-09-19 07:51:11,GW01,SES07264,BENIGN,TXN417262,192.168.180.126,443,TCPS,561.53,NAD,card,approved,0
PAY009003,2026-09-19 09:27:03,GW01,SES_ATTACK_002,002,TXN112493,137.91.252.159,443,TCPS,330.7,NAD,eft,flagged,1
PAY000033,2026-09-19 09:48:34,GW01,SES04014,BENIGN,TXN925482,10.113.66.207,443,TCPS,635.26,NAD,card,approved,0
PAY000631,2026-09-19 09:48:40,GW01,SES00517,BENIGN,TXN730775,192.168.101.224,443,TCPS,101.31,NAD,card,approved,0
PAY001195,2026-09-19 10:37:21,GW01,SES03537,BENIGN,TXN236368,192.168.50.202,443,TCPS,45.67,NAD,card,approved,0
PAY001049,2026-09-19 12:17:57,GW01,SES08978,BENIGN,TXN658432,10.209.49.202,443,TCPS,796.43,NAD,eft,approved,0
PAY000342,2026-09-19 12:19:18,GW01,SES08335,BENIGN,TXN700686,10.98.75.209,443,TCPS,230.89,NAD,card,approved,0
PAY000329,2026-09-19 12:36:38,GW01,SES02005,BENIGN,TXN412880,172.27.29.102,443,TCPS,198.7,NAD,card,approved,0
PAY000062,2026-09-19 12:57:38,GW01,SES09638,BENIGN,TXN974743,10.59.191.116,443,TCPS,564.88,NAD,card,approved,0
PAY000597,2026-09-19 13:15:40,GW01,SES09860,BENIGN,TXN702743,192.168.196.166,443,TCPS,254.69,NAD,card,approved,0
PAY000387,2026-09-19 13:39:37,GW01,SES02061,BENIGN,TXN812533,192.168.230.9,443,TCPS,240.82,NAD,eft,approved,0
PAY000043,2026-09-19 14:17:53,GW01,SES04113,BENIGN,TXN536180,10.13.239.171,443,TCPS,532.6,NAD,card,approved,0
PAY000922,2026-09-19 14:21:21,GW01,SES06290,BENIGN,TXN884474,192.168.238.239,443,TCPS,75.02,NAD,eft,approved,0
PAY001039,2026-09-19 14:48:52,GW01,SES07837,BENIGN,TXN587534,192.168.174.236,443,TCPS,643.34,NAD,card,approved,0
PAY000416,2026-09-19 14:54:34,GW01,SES03278,BENIGN,TXN346289,10.172.223.11,443,TCPS,721.49,NAD,eft,approved,0
PAY000839,2026-09-19 14:57:12,GW01,SES07447,BENIGN,TXN216349,10.146.158.29,443,TCPS,754.01,NAD,card,approved,0
PAY000889,2026-09-19 16:16:46,GW01,SES07761,BENIGN,TXN498705,192.168.0.34,443,TCPS,583.79,NAD,card,approved,0
PAY000578,2026-09-19 16:19:11,GW01,SES05394,BENIGN,TXN353449,172.29.73.29,443,TCPS,764.38,NAD,eft,approved,0
PAY000680,2026-09-19 16:54:41,GW01,SES07386,BENIGN,TXN449852,172.24.41.27,443,TCPS,224.75,NAD,card,approved,0
